Student_ID,Age,Gender,CGPA,Attendance,Programming,Data_Structures,Algorithms,DBMS,Operating_Systems,Computer_Networks,OOP,Python,Java,SQL,Web_Development,Git_GitHub,Cloud_Computing,AI_ML,Communication,Problem_Solving,Teamwork,Internship,Projects,Certifications,Aptitude,Average_Skill,Industry_Requirement,Skill_Gap,Employability
1297,22,1,6.358143901414324,78,65,81,78,75,51,74,65,59,61,81,45,44,44,90,71,72,84,1,1,0,86,67.48087143457325,86,19.439581483183485,0
1029,22,0,6.317889618263537,81,94,97,80,74,50,50,82,96,67,46,55,85,39,45,78,56,56,0,1,3,71,67.98160686098421,78,10.957405261830248,0
1102,21,1,8.494126477712625,70,53,52,58,64,62,54,95,77,56,53,60,32,56,37,97,68,56,0,2,2,55,61.02439436551043,81,20.491521117146,0
1008,21,0,6.800926296767005,68,59,68,99,69,76,74,64,54,61,55,64,41,94,61,63,52,59,0,2,1,43,65.99861785263404,80,14.351460555060633,0
1044,23,0,6.955300897506339,88,82,73,67,78,57,70,53,54,78,42,90,65,83,90,64,60,79,0,1,4,87,70.12313593765762,85,15.812174148434073,0
1298,22,1,7.167020241244709,78,44,78,79,89,71,83,74,81,93,82,65,72,43,34,64,45,63,0,3,2,50,68.75910440012862,90,21.240895599871386,0
1206,20,0,6.47138259664104,68,66,60,80,82,79,75,66,85,54,61,85,77,79,95,71,47,61,0,2,0,53,72.527322901599,77,5.065179793616702,0
1079,23,0,6.5489371881996306,70,79,74,71,76,48,54,67,64,50,68,58,69,87,73,94,55,87,0,2,3,96,69.46593673969524,86,16.843507455580102,0
1432,20,1,6.934766080166578,94,96,77,69,40,51,58,89,80,49,58,48,45,79,65,59,73,71,0,1,2,77,65.6219772639969,86,20.87398963542687,0
1293,21,1,5.9266363046959185,77,57,71,52,85,74,65,47,68,79,74,61,39,72,85,66,60,82,0,2,1,69,67.39748247753342,84,16.88247553037475,0
1012,21,0,7.449395460257294,70,68,73,90,68,86,78,47,49,49,43,66,39,92,61,64,51,54,0,1,3,48,63.770011307238555,80,17.155772635536213,0
1077,20,0,6.393430566733315,84,86,70,75,57,94,86,88,69,65,82,89,37,81,56,49,54,42,0,1,0,64,69.89046490522107,78,8.327553953551105,0
1327,23,0,8.176485266777405,60,98,54,97,62,50,55,61,65,72,42,78,46,66,67,41,67,61,0,3,1,62,64.07471362084718,84,19.957983314368775,0
1350,24,0,7.474425093887772,67,91,47,85,78,51,68,73,58,62,57,80,52,65,71,41,77,78,0,2,2,60,67.2085295868938,80,13.61113749705186,0
1260,20,0,6.51903741542975,84,80,66,53,66,71,75,57,74,48,70,81,64,65,80,91,63,48,1,2,3,55,68.27602198291017,85,17.283098700683357,0
1422,23,0,5.617281912874797,77,54,46,73,77,66,70,78,57,77,95,70,89,80,35,89,56,46,1,2,1,43,68.71651060599676,86,17.74951330493821,0
1231,20,0,7.280064321947741,72,63,91,77,56,62,99,50,79,60,81,59,63,86,48,75,44,53,0,1,0,61,67.90110545628426,80,13.080644734895053,0
1181,20,1,6.188190909690298,89,52,43,65,52,86,97,60,40,62,98,63,31,45,40,70,55,56,0,3,4,74,60.222840690826885,87,27.260949626436606,0
1232,22,0,6.366150060934102,77,73,56,88,88,97,45,84,66,64,65,59,88,63,42,51,79,64,1,1,1,53,69.41152521326936,77,8.257724482060127,0
1282,20,0,7.1854746782682435,87,84,75,62,75,56,64,86,64,51,61,99,61,47,79,59,55,64,0,1,3,66,67.79276496683549,87,19.207235033164512,0
1168,20,0,6.968306760425157,84,55,50,68,57,82,94,56,55,60,99,60,31,63,44,68,58,54,0,4,3,62,62.497932925726225,83,21.22499176598216,0
1030,22,0,6.280030892304817,82,94,97,79,74,50,50,84,99,68,43,55,85,38,45,77,53,55,0,1,3,70,67.80641746243013,78,10.390266700409411,0
1013,21,0,6.336925199211951,77,51,44,95,66,53,69,95,72,86,80,64,48,99,84,54,63,77,0,2,0,48,71.00019945295026,81,10.60257059509877,0
1069,21,0,9.345956406779848,78,49,65,79,44,85,73,84,68,54,80,59,41,55,56,64,52,69,0,1,0,51,63.81848509643591,87,23.430241729979457,0
1120,23,1,5.753091956821187,88,84,93,77,68,60,68,45,46,87,90,74,51,65,34,51,82,76,0,4,0,82,68.24317473630124,78,9.856846606352569,0
1014,22,0,6.4972405601061345,90,65,54,98,65,59,61,84,64,72,92,51,82,57,94,51,59,55,0,4,3,45,68.83764155349729,78,9.967783017173181,0
1016,20,0,7.004529339751974,84,46,70,51,60,79,74,75,58,71,51,77,63,65,75,77,60,51,0,2,0,62,65.48224191808092,76,11.48831783047171,0
1300,22,1,5.761920808542726,91,75,94,55,59,72,53,97,72,48,73,81,33,47,54,47,61,55,0,2,2,49,63.8261212025643,82,18.801191930341655,0
1266,21,0,6.55371597323337,87,82,79,81,83,54,52,59,59,49,85,97,49,39,83,83,43,54,1,1,4,68,67.13228538426134,83,16.841171949786027,0
1363,23,0,6.6449417474384305,90,50,43,98,52,48,59,59,93,52,83,72,90,50,39,53,76,50,0,4,2,76,63.14762871948129,80,17.4102398732556,0
1423,21,0,5.724991582594584,95,41,60,63,41,88,59,84,57,59,60,54,45,83,66,59,88,76,0,1,1,52,64.21027828309403,89,24.85970488209514,0
1050,22,0,6.092958386915045,86,78,86,69,87,46,66,59,53,90,42,98,74,75,83,73,56,83,0,1,3,97,72.23172818275371,86,13.993694377901308,0
1425,20,1,9.455821625647694,81,70,50,66,57,73,63,91,53,53,86,86,40,55,50,71,64,60,0,1,1,48,64.47927307966387,81,17.147483073182222,0
1440,20,0,8.384639300014646,82,67,54,71,47,73,64,96,46,60,80,87,42,59,49,71,70,59,0,2,1,46,64.85966231620428,83,19.100046032379268,0
1316,21,0,6.159195635353586,74,57,91,58,94,78,96,75,62,74,89,54,42,45,36,74,52,74,0,3,1,61,68.21439083245937,86,17.937489855317608,0
1454,21,0,6.204540188044172,73,43,81,79,42,82,46,63,65,74,54,80,83,88,55,95,75,44,0,4,0,41,68.06447502064434,85,16.95217957563461,0
1386,24,0,8.707479940689812,81,78,54,77,88,62,92,88,55,61,65,74,53,74,43,61,58,79,0,1,1,80,68.83722947089124,80,11.276898763851936,0
1291,20,0,5.621931599351018,85,68,81,60,76,54,67,88,85,45,80,81,30,58,87,53,76,47,0,2,4,50,67.32228286568197,84,17.25812324822684,0
1421,23,0,5.6435586861316365,76,53,45,75,82,66,74,73,56,76,90,68,90,86,33,84,57,48,1,1,1,46,68.4408200347597,86,18.013170580466287,0
1010,22,0,7.85582763060058,82,42,47,49,88,46,87,86,97,66,95,74,42,86,87,50,49,80,0,2,1,97,69.35375848243979,87,18.553270866023986,0
1111,21,0,5.899009948609554,73,96,66,66,69,67,77,95,55,71,54,55,35,100,68,65,52,81,0,2,0,82,69.401010162368,84,15.345523856171297,0
1295,21,1,5.709682206696707,89,71,95,57,64,66,59,95,76,47,76,81,32,48,65,46,63,54,0,2,3,50,64.90691986144745,82,17.540260161644646,0
1241,22,0,6.957966377899371,83,57,55,93,94,62,59,77,84,47,50,89,85,67,85,54,47,83,1,2,0,67,70.40981912486792,77,6.886691018779875,0
1246,20,0,6.216636675038021,76,89,57,44,67,82,70,61,72,43,59,71,59,65,72,85,76,61,0,1,3,53,67.00966838783886,85,18.829893325053696,0
1105,23,0,9.35520343087005,82,58,52,70,60,82,72,89,55,42,59,60,31,55,46,88,51,74,1,1,2,51,61.76934486051612,90,28.23065513948388,0
1010,21,0,6.555177111786261,71,56,58,99,67,67,71,77,61,72,65,64,44,96,70,60,57,66,0,2,1,44,68.05872804162156,80,12.55278566924412,0
1338,22,0,8.582675375367861,85,45,92,83,59,71,86,61,94,44,60,89,85,37,37,53,46,55,0,4,1,57,65.00280999801357,78,13.057914347189554,0
1284,20,1,5.582851674525693,85,60,96,61,74,54,73,91,88,44,84,80,30,52,92,44,68,49,0,2,4,54,67.59337016080309,82,14.432554153066842,0
1423,22,0,7.473538116803402,66,75,54,56,99,53,82,46,81,79,67,69,86,85,57,59,55,77,1,2,1,61,69.95347869951044,87,17.558098960284095,0
1344,23,0,7.925746627841884,94,68,45,82,60,68,57,86,95,47,88,74,43,93,61,46,79,44,0,4,0,78,67.33206549300645,89,21.86220846050559,0
1468,20,0,9.26518556473024,92,96,93,92,46,43,86,70,66,49,80,53,32,90,76,56,78,48,0,2,3,56,68.30866433896023,84,16.11698116303934,0
1169,20,0,8.039218470150919,82,52,82,69,66,63,77,61,52,72,96,85,90,32,35,63,57,80,0,2,0,59,67.045579600173,79,12.525474844751997,0
1344,20,0,9.482263574675356,61,97,84,55,44,87,46,41,44,78,98,58,85,56,46,43,70,60,0,1,2,88,64.65539827166731,83,18.64921291456907,0
1072,23,0,6.12659851446852,71,88,72,79,80,45,49,63,64,51,64,65,76,83,76,91,55,93,0,1,4,96,70.55758352847644,87,16.442416471523558,0
1459,22,0,6.510828503156211,67,51,51,98,64,67,93,47,71,41,56,49,73,37,50,62,92,95,0,1,1,57,65.07443232640838,81,15.925567673591614,0
1306,21,0,7.636626026229804,88,46,73,73,71,46,51,68,60,86,54,64,81,63,39,78,72,51,0,1,1,61,63.86912248820042,82,18.81541792976934,0
1266,21,0,6.523068113887339,88,82,78,80,82,55,53,61,60,50,84,97,50,39,84,82,43,54,1,1,4,67,67.2124076451231,84,16.979962969967335,0
1171,20,0,6.772828774821409,86,54,48,67,55,83,95,57,52,61,99,61,31,59,43,68,57,54,0,4,3,65,61.92945102881737,84,22.790810324134632,0
1471,21,0,7.313179228250474,70,66,78,55,94,61,61,43,83,74,59,75,64,70,62,76,69,47,0,1,1,41,67.3830729851475,84,16.976163677478837,0
1411,23,0,7.268767775339516,92,79,79,42,71,43,85,73,74,75,92,79,50,96,99,92,51,48,0,2,4,42,72.60757455718904,85,12.462175742444494,0
1093,21,1,6.57214162769036,72,70,98,41,63,85,85,98,86,59,74,82,67,35,43,80,44,90,0,2,0,53,71.07413237885041,78,7.1074587380442935,0
1312,23,0,5.88771731477237,91,82,92,57,50,83,42,98,63,57,70,79,34,45,38,48,56,57,1,2,1,45,62.319631235625785,82,20.03610277265167,0
1032,22,0,7.828499989679198,86,97,91,88,82,52,92,75,52,65,56,41,86,71,65,51,58,95,0,1,4,62,72.12194504918044,84,11.900887279001289,0
1320,22,0,7.531979683732162,69,56,87,71,74,85,52,96,91,92,84,71,80,40,52,50,47,49,0,3,0,51,69.77877336068258,87,17.468461673642913,0
1092,20,0,7.7673785995415905,61,46,54,50,62,49,43,97,97,67,53,61,35,59,35,96,79,43,0,3,1,57,60.82766857470807,75,14.52184403515674,0
1426,22,1,7.419469992552346,72,55,57,87,62,70,48,67,77,63,57,59,85,56,75,56,49,51,0,1,1,75,63.6489266536572,81,18.260869890362468,0
1151,21,0,9.111434275715478,80,43,85,69,67,83,54,51,73,76,92,83,68,44,58,47,57,81,0,3,1,42,67.11881854080754,80,13.714923303962362,0
1056,21,0,7.134022088790559,69,47,71,67,41,70,90,84,88,48,87,67,41,46,55,67,47,90,1,3,0,57,65.4210717256484,87,21.885533241535754,0
1363,22,0,6.342704889280358,88,51,45,92,51,45,57,52,88,55,77,69,98,45,39,54,77,57,0,3,2,75,62.391311439090984,80,17.98573653060831,0
1429,20,0,8.436283207359574,86,62,52,64,47,77,64,94,49,56,85,79,38,59,54,68,74,64,0,1,1,47,64.46237482956472,83,18.709968496993213,0
1348,20,1,6.3435517861476,84,89,81,68,86,90,86,68,83,60,78,57,83,69,65,48,46,57,0,1,4,96,71.94208937160074,89,17.057910628399256,0
1359,23,0,7.476879902530484,93,56,43,94,54,59,59,71,95,49,87,72,70,73,47,47,76,47,0,4,1,81,65.1288023725377,84,19.298546011325005,0
1460,20,0,9.07188253328247,93,98,96,90,45,41,83,73,71,49,81,51,30,86,78,55,79,55,0,2,4,58,68.75274746423311,84,15.247252535766894,0
1011,21,0,6.569041066290003,78,49,44,89,69,52,72,94,76,83,82,65,46,98,84,53,61,78,0,2,0,55,70.81093574594816,82,11.744104526010833,0
1396,21,0,8.751284068916313,67,81,61,63,79,79,47,56,62,69,76,55,58,85,41,78,69,50,1,1,1,51,65.68466322204357,85,19.492628967843075,0
1320,20,0,6.636058534707937,64,84,75,72,59,80,64,50,50,57,79,67,95,36,89,87,48,85,0,1,3,57,69.63016591248466,83,13.7737364013778,0
1219,23,0,8.953872475353172,71,60,59,79,97,69,59,93,85,85,78,45,52,56,69,46,55,70,1,1,3,40,68.46483306670677,82,13.843401471204219,0
1213,22,1,6.388498499585017,77,70,88,44,69,91,45,82,44,60,70,66,36,37,68,42,48,72,0,3,2,53,61.251951742270975,77,16.67726621342981,0
1394,20,0,8.21821267409407,64,89,67,60,73,83,42,49,52,86,91,44,58,91,32,84,84,42,1,1,0,42,66.73226617728878,86,19.328660088482906,0
1332,20,0,6.6857514125015935,70,76,80,65,63,80,77,44,50,47,78,73,91,39,87,73,45,81,0,1,2,61,68.07312240828338,86,18.643638425156237,0
1221,20,0,6.717946624161606,63,58,89,84,56,59,99,41,75,61,74,57,54,89,52,77,43,50,0,1,0,62,66.2091165113863,83,16.87301852214946,0
1289,20,1,6.091002233771924,91,59,83,59,80,50,64,67,81,68,90,62,37,56,92,57,67,63,0,2,2,74,67.27137507776574,86,19.538057710675904,0
1164,20,0,7.2402993543417455,82,56,53,69,59,80,92,54,60,60,99,58,32,69,46,67,60,53,0,4,2,58,63.28893179578977,82,19.04627558001765,0
1136,23,0,8.443151129389355,78,47,88,63,74,91,51,47,93,67,88,80,44,66,77,46,53,76,0,4,2,46,68.16970004220958,82,14.782641101783339,0
1155,23,0,8.09817568202508,79,51,87,70,75,82,45,50,81,68,87,81,49,51,83,47,61,80,1,4,2,45,67.98144155136362,84,16.767697921289734,0
1254,22,0,6.959820961614464,74,59,91,50,57,50,68,92,66,90,46,88,41,86,52,83,47,48,0,3,2,47,65.94433367433138,85,19.60866734866274,0
1232,23,0,6.549088737180969,77,70,62,85,92,95,43,90,70,66,56,40,84,66,41,52,84,70,1,1,2,40,69.11287543770773,78,9.291489395378262,0
1201,22,0,6.653995356682322,84,46,89,75,46,71,93,83,73,73,59,56,83,44,54,68,71,55,0,2,0,94,67.5235689044159,85,17.476431095584097,0
1370,23,0,8.416389986107152,94,56,46,77,62,73,69,82,97,48,88,80,47,93,53,40,80,53,0,3,0,90,67.76281009328055,86,19.05668921207701,0
1405,22,0,8.760288878642474,63,59,69,66,40,95,60,67,85,93,66,53,50,61,46,78,84,56,0,1,1,55,66.94541921347468,89,22.996387191016886,0
1490,23,0,8.172940094941604,86,66,44,84,59,40,67,44,71,75,60,56,34,52,78,69,56,55,0,1,3,51,59.86292599937723,83,23.22186027299629,0
1194,23,1,6.372870808783357,73,72,86,55,84,71,45,77,43,55,83,81,42,38,79,43,63,67,0,4,0,52,64.35280435404565,80,16.55073003783663,0
1224,21,0,5.759076668311294,72,55,95,45,74,74,46,90,72,85,76,81,59,60,63,60,70,84,0,2,0,54,70.37423887285662,86,15.748312817254535,0
1438,22,1,6.816926205739811,87,66,53,79,98,42,98,71,43,54,70,96,40,73,78,73,45,52,0,1,0,61,66.96362613382436,78,11.3179937364195,0
1279,22,0,6.99149837586345,91,55,64,62,75,50,88,90,69,97,52,80,48,45,92,51,84,77,1,1,3,51,69.88248583062769,89,19.568916178050404,0
1257,20,0,6.872696608246899,80,82,66,47,65,73,77,47,75,45,69,73,67,76,74,97,71,48,0,1,2,57,68.2213446972067,84,16.517111292152144,0
1426,20,1,8.494182485561746,86,79,67,71,46,62,63,97,61,56,87,75,33,55,59,67,72,73,0,1,2,52,66.52525232293807,82,15.559935895531874,0
